name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.02,0.5,73,40,40,0.7,3675,12,1713060279.9008331,14586,73,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 1.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.03162277660168379}",0.5953112932260346,0.0034853446015747926,0.5963862501224171,0.003536013333565263,0.5959219866995715,0.5888817768389231,0.5972781683282778,0.5916645456894499,0.5940965885679054,0.5957459750548849,0.5956852364111725,0.5989573580718631,0.595508301573166,0.5981459641308445,0.5988808681587936,0.6015356727324289,0.5974790118366955,0.5948328872709094,0.6033353683028667,0.5912625362863176,0.5963374055398929,0.5971024476803467,0.5926990765886432,0.5918362954628901,0.5990791844241689,0.5969335536717448,0.5968550822200668,0.5943622753556459,0.5969803126057073,0.5969317206508039,0.5944324347911422,0.583869319517811,0.5923056776230561,0.5948628175164979,0.5910960638990144,0.5924926212127549,0.5996914701204604,0.5995402389641983,0.5962990450347637,0.5934113287218178,0.5932387051721579,0.5946178516139241,0.5931009377063745,0.5951636169934303,0.5970032318088336,0.5905396141416119,0.5976887670159632,0.5924982861619822,0.5956321613945745,0.5962197630006856,0.5965135638037411,0.6002350406424444,0.5970032318088336,0.5991577710312408,0.5993536382332778,0.6025854470668887,0.5989619038292038,0.5966114974047596,0.6046420526882773,0.5920086181568897,0.5967094310057781,0.5990598374302223,0.5930858877680932,0.5935755557731858,0.6008226422485555,0.5985701694251297,0.5977867006169817,0.5953383605915189,0.5980805014200372,0.5976887670159632,0.5954362941925374,0.5846635980805014,0.5936734893742043,0.5963176966017041,0.5919106845558711,0.5937714229752228,0.6002350406424444,0.6012143766526296,0.5968073646067966,0.5943590245813338,0.5940652237782783,0.5952404269905004,0.5943590245813338,0.5960238957986486
Concrete Tool Wear,hamming,0.02,0.5,73,40,40,0.7,3675,12,1713060279.9008331,14586,73,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.5509922815676636,0.005637592451958607,0.5513710704142591,0.005687444869980023,0.5572222584869005,0.5466544012299781,0.5524964647447357,0.5552610412694751,0.54781028252269,0.5495360737351431,0.5466179021721523,0.5527473721842441,0.5518488032224519,0.5475277165180459,0.5489540718601527,0.5470880829611234,0.5553039587912689,0.5508392022080443,0.5447620481374902,0.5493349993852146,0.5515212865934097,0.5596857277523065,0.5426081017014072,0.5564060622647439,0.5587370289798713,0.5420513652518494,0.5435706615755097,0.5407942263924145,0.5508109395039007,0.5496732455815612,0.564214586901119,0.5470942166472824,0.5551568438309075,0.5568511431328215,0.5528540710563142,0.5454252710775326,0.546340684505378,0.5520552339023098,0.5498095452730275,0.5553869822184644,0.5439059771146156,0.5520561883292424,0.5530189139020963,0.5656582797893435,0.5579277250024484,0.5471550288904123,0.5523455097443933,0.5554793849769856,0.5483302321026344,0.5500930369209676,0.5474488296934679,0.554010380961708,0.5529331113505044,0.5480364312995789,0.548819900107727,0.5470570952893938,0.5564587209871708,0.5511703065321711,0.5456860248751346,0.549603368915875,0.5522475761433748,0.5598863970228185,0.5423562824405054,0.5572421897953188,0.559592596219763,0.5422583488394869,0.544217020859857,0.5410831456272647,0.5508765057291156,0.549799236117912,0.5646851434727255,0.5475467632944864,0.5555773185780041,0.5575359905983743,0.5529331113505044,0.5457839584761531,0.5464694936832827,0.5527372441484674,0.5498971697189305,0.5557731857800411,0.5439232200568015,0.5515620409362453,0.5529331113505044,0.565370678679855
Concrete Tool Wear,hamming,0.02,0.5,73,40,40,0.7,3675,12,1713060279.9008331,14586,73,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.532021504697877,0.004922051787403708,0.540830966604642,0.004611616607969798,0.5258888877777909,0.5328587212347854,0.52999156707579,0.5308715433751605,0.531756511718131,0.5432029307133265,0.5352248869356133,0.5285645676664227,0.5296493710694956,0.5266768660166533,0.5381426585506673,0.5351144487760655,0.5301629234713613,0.5260759530780189,0.5254051044209126,0.5324757274534071,0.5399722076745754,0.5373497936700101,0.5224233661875942,0.5221368248501139,0.5277724806259356,0.5362101857242318,0.5362155067697609,0.5253525406345488,0.5367546062942603,0.5313007086111807,0.5339053708351814,0.5351987677999405,0.5421407858088505,0.5339660861741015,0.5289506310541882,0.5309245725179238,0.5351195616172956,0.5330277403832158,0.5243573794558518,0.5311342434762731,0.533273666396524,0.5336796482350868,0.534372221220772,0.5332586225640649,0.5352071295661541,0.5428459504455979,0.5398100088140241,0.5397120752130056,0.5412790128293017,0.5517579081382823,0.5435314856527275,0.538243071197728,0.5408872784252277,0.5349133287630986,0.5461756928802272,0.5432376848496719,0.5413769464303202,0.5354029967681911,0.5344236607580061,0.5402017432180981,0.5469591616883753,0.5460777592792087,0.5316815199294878,0.5324649887376359,0.5383410047987465,0.5441190872588385,0.5448046224659681,0.534227793555969,0.5452942904710606,0.538634805601802,0.5427480168445794,0.543825286455783,0.5498971697189305,0.54402115365782,0.5368720007834689,0.5404955440211536,0.5432376848496719,0.5427480168445794,0.5318773871315249,0.539222407207913,0.5408872784252277,0.5411810792282832,0.5430418176476349,0.5415728136323572
