name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 3.1622776601683795, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.8161078268269393,0.006180707607102931,0.8166366546618647,0.006046581105440398,0.8077673319144271,0.8208816229024434,0.8270995120293115,0.8178383323591607,0.814489687437097,0.8177687398925525,0.8204243201908764,0.8090767419605113,0.8085365697078224,0.8199236743640469,0.8267586732580353,0.8177106839185692,0.8206805073183481,0.8118897371472452,0.8234452636454582,0.8032339604277893,0.8096059344076266,0.8125559746549365,0.8162408954599747,0.8190221874108564,0.811987281463079,0.8249689964656386,0.8106296018350353,0.819269252377206,0.8178568782497537,0.8050099472314597,0.8172548390792683,0.8223283732538261,0.8158520721555463,0.8115096335516861,0.8225320434407206,0.8209684228528905,0.808960054810748,0.8195400868683488,0.8061853401174562,0.8197973121959571,0.8106024858438797,0.8201688856728057,0.8246450001214704,0.8092962150837067,0.8083233293317327,0.8207282913165266,0.8283313325330132,0.818327330932373,0.8147258903561424,0.818327330932373,0.8207282913165266,0.8095238095238095,0.8095238095238095,0.820328131252501,0.8279311724689876,0.8179271708683473,0.8211284513805522,0.8127250900360145,0.8239295718287315,0.803921568627451,0.8111244497799119,0.81312525010004,0.8171268507402961,0.8191276510604242,0.8123249299719888,0.8247298919567827,0.8107242897158864,0.820328131252501,0.8187274909963985,0.8063225290116046,0.8175270108043218,0.8227290916366546,0.8159263705482193,0.8119247699079631,0.8223289315726291,0.8215286114445778,0.8103241296518607,0.8195278111244498,0.8067226890756303,0.8199279711884754,0.8111244497799119,0.8207282913165266,0.8247298919567827,0.8103241296518607
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.8129743301896172,0.007148791382777849,0.8134453781512605,0.007180727123597174,0.8116191774910249,0.8062110477532783,0.8302435938405751,0.8093270131686484,0.8127608440618075,0.8120241173493469,0.8207325656100425,0.8147385058523713,0.8119455984621773,0.8148690517459475,0.8176662662157606,0.8053531120996679,0.8183114158492701,0.8031370269541406,0.8144392738386138,0.8067376224434956,0.8075277465222029,0.8029939004923615,0.8274571507460468,0.80514007533036,0.8023075245988807,0.821009379856887,0.8003154234785174,0.8171836216864978,0.8081056895568594,0.8060924986575292,0.8284730691378779,0.8156465767201936,0.814806653108915,0.8135246607108475,0.8081821039669949,0.8077634323114693,0.8117428857497774,0.8196150539166466,0.8145564239313513,0.8151150014640055,0.817180208933658,0.825080612149371,0.8093416574120074,0.8096956244092611,0.8123249299719888,0.8063225290116046,0.8311324529811924,0.8107242897158864,0.81312525010004,0.8127250900360145,0.8211284513805522,0.8151260504201681,0.8123249299719888,0.8151260504201681,0.8191276510604242,0.8063225290116046,0.818327330932373,0.8035214085634254,0.8147258903561424,0.8075230092036815,0.8079231692677071,0.8031212484993998,0.8279311724689876,0.8059223689475791,0.8023209283713485,0.820328131252501,0.7999199679871949,0.8175270108043218,0.8083233293317327,0.8067226890756303,0.8287314925970388,0.8163265306122449,0.8147258903561424,0.8139255702280912,0.8083233293317327,0.8083233293317327,0.81312525010004,0.8195278111244498,0.8151260504201681,0.8155262104841937,0.8179271708683473,0.8259303721488596,0.8103241296518607,0.8103241296518607
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.8129454552663123,0.006972568765113275,0.8131852741096439,0.007020243526397422,0.812255218541539,0.8106216200463038,0.8287804760857207,0.8120761258600079,0.8128268966300523,0.8062690874631174,0.8254496939762744,0.8050910612412306,0.8077851439355542,0.8108883859821104,0.8226418504508392,0.8077641893183295,0.8172786148386454,0.8066387875036365,0.8175663059260194,0.8019241651106969,0.8018433645580929,0.7995604078608635,0.8152859650246963,0.812066773007838,0.8103173009256364,0.8192969603468364,0.8080228973931756,0.8128575178495293,0.814571402909667,0.8123047982311676,0.8140872156893906,0.8245560090406285,0.8114335703850606,0.8161346814073726,0.8131746624575543,0.811172492727303,0.806679366695095,0.8249510708705339,0.8019298413854394,0.8264815084827646,0.8144429015637765,0.8173822412244571,0.8082681285192345,0.8151395091862991,0.8127250900360145,0.8103241296518607,0.82953181272509,0.8127250900360145,0.8127250900360145,0.8063225290116046,0.8255302120848339,0.8051220488195278,0.8079231692677071,0.8107242897158864,0.8235294117647058,0.8083233293317327,0.8171268507402961,0.8071228491396558,0.818327330932373,0.8023209283713485,0.8023209283713485,0.7995198079231692,0.8155262104841937,0.8123249299719888,0.8103241296518607,0.818327330932373,0.8075230092036815,0.8135254101640657,0.8143257302921169,0.8127250900360145,0.8143257302921169,0.8247298919567827,0.8115246098439376,0.8171268507402961,0.8127250900360145,0.8119247699079631,0.8075230092036815,0.8247298919567827,0.801920768307323,0.8267306922769108,0.8147258903561424,0.818327330932373,0.8083233293317327,0.8159263705482193
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.8119782936274789,0.006940774339386958,0.8122148859543816,0.007163305252719876,0.8103354625921488,0.8105526000211044,0.8301482339842113,0.8126629372276843,0.8083638801388083,0.80525605079345,0.8175994533294694,0.8061911919105503,0.8025656536811319,0.812562043793205,0.8186538903768884,0.8212589304191246,0.8121454688879778,0.804409836989778,0.8171335628648705,0.8052948271262897,0.80599633240529,0.7981158036673236,0.8213432694373775,0.8114119509838232,0.8164583372162699,0.8074167450993489,0.8028401077757185,0.8147045075090076,0.806983082661,0.8072090693510505,0.8049016482748952,0.8071154596006492,0.8097281391351364,0.8039313858459338,0.8201442018655566,0.8215529145239997,0.822747137065338,0.8201948877591541,0.8062574628127622,0.8156460379499322,0.8144563490698428,0.8201633877320692,0.8154744245336468,0.8092050786873344,0.8111244497799119,0.8103241296518607,0.8315326130452181,0.8135254101640657,0.8091236494597839,0.8047218887555022,0.8175270108043218,0.8063225290116046,0.8027210884353742,0.8123249299719888,0.8191276510604242,0.8215286114445778,0.8119247699079631,0.8043217286914766,0.8175270108043218,0.8051220488195278,0.8059223689475791,0.7983193277310925,0.8219287715086034,0.8119247699079631,0.8167266906762705,0.8067226890756303,0.801920768307323,0.8151260504201681,0.8071228491396558,0.8079231692677071,0.8051220488195278,0.8075230092036815,0.8103241296518607,0.8043217286914766,0.8199279711884754,0.8223289315726291,0.8239295718287315,0.8199279711884754,0.8063225290116046,0.8155262104841937,0.8147258903561424,0.8207282913165266,0.8159263705482193,0.8095238095238095
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.6936757477508629,0.012626312800783406,0.6982492997198879,0.01210290298943917,0.6743012231147881,0.6969990892665998,0.7069356559186621,0.6903993641071149,0.6630674016145804,0.6989991170054358,0.6936018540609062,0.6841358352150557,0.6741858594305322,0.696419944576839,0.6966525316053618,0.7130183002119694,0.7066517810655984,0.6767791517133802,0.684447771111916,0.6854588660393496,0.7076698491752641,0.6917880345149143,0.7145663165281193,0.6859248010623289,0.6819287398140231,0.6902251376109504,0.677569535479329,0.6986501155343122,0.6979404939750768,0.6971314081775523,0.6870830351090751,0.7044578025603413,0.7112892171510369,0.7026716541690717,0.6714967886909743,0.6924712397859126,0.7111375041389031,0.70997320360161,0.7046695748231544,0.7038401346996856,0.6908416776377401,0.687247147086438,0.7048130532878183,0.6795896993627948,0.6798719487795118,0.7006802721088435,0.7106842737094838,0.6934773909563825,0.6698679471788715,0.7022809123649459,0.6974789915966386,0.6882753101240496,0.6818727490996399,0.6994797919167667,0.7014805922368947,0.7170868347338936,0.7102841136454582,0.6814725890356143,0.6894757903161265,0.6910764305722289,0.7118847539015606,0.6954781912765106,0.7190876350540216,0.6906762705082032,0.6870748299319728,0.695078031212485,0.6826730692276911,0.7054821928771509,0.7030812324929971,0.7022809123649459,0.6910764305722289,0.7074829931972789,0.7150860344137655,0.7070828331332533,0.6746698679471789,0.6966786714685874,0.7166866746698679,0.7126850740296119,0.7106842737094838,0.7066826730692277,0.6966786714685874,0.6914765906362546,0.7074829931972789,0.687875150060024
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.6968184860934357,0.014185996097063792,0.7018407362945178,0.013782537367106492,0.6857325368384727,0.6968966584128321,0.718324535898129,0.676416569463028,0.6634814209959946,0.7103745128653188,0.7001940782919752,0.6902575033588154,0.6891195320755726,0.7007281892825592,0.7072954500706072,0.7302180551089171,0.7118508442993342,0.6825742922896377,0.6949493527189979,0.6907041596469009,0.7004725572007672,0.6949850213732512,0.7090021009396724,0.6816665316326763,0.6828794431358153,0.6784578836267275,0.6762218106230694,0.702924827269411,0.6966409466174025,0.7082154462213629,0.6925169596894104,0.7012991356327479,0.7200978259826396,0.7056043065058336,0.6773687052749405,0.6895210942512505,0.7234535143293147,0.7031899148251881,0.7077761530122357,0.703942081283663,0.6902423973834279,0.6878811632161362,0.7062181711348011,0.6830437609585887,0.6918767507002801,0.7010804321728692,0.7218887555022009,0.6810724289715886,0.6710684273709484,0.7142857142857143,0.7038815526210485,0.6938775510204082,0.6978791516606643,0.704281712685074,0.7122849139655862,0.7342937174869948,0.7154861944777912,0.687875150060024,0.6998799519807923,0.6970788315326131,0.7050820328131252,0.6998799519807923,0.7146858743497398,0.6866746698679472,0.6882753101240496,0.6838735494197679,0.6814725890356143,0.7098839535814325,0.7018807523009204,0.7134853941576631,0.6958783513405362,0.7046818727490997,0.7246898759503801,0.711484593837535,0.680672268907563,0.6958783513405362,0.7294917967186875,0.7066826730692277,0.7134853941576631,0.7078831532613046,0.6954781912765106,0.6934773909563825,0.7090836334533813,0.6914765906362546
Concrete Tool Wear,hamming,0.08,0.5,882,40,40,0.7,11025,4,1710036130.5175838,3569,882,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.688942180161937,0.015683437538230472,0.6945678271308523,0.015238951517692553,0.6859513956322195,0.6940874006315871,0.7095591276741057,0.6811816551975275,0.6421458610423562,0.705337023967414,0.6877496595029142,0.6772723005047832,0.6849601004356011,0.6865305499074049,0.7018128461045174,0.7205525304899522,0.6933767078418374,0.6859807676440638,0.6816932871770877,0.6878740108959173,0.6949424169499864,0.6832298908412836,0.7019191712275825,0.6744372852926781,0.6797269997470483,0.6568615985200696,0.6654609929600829,0.7033545948908878,0.6878055192544384,0.7031253987320456,0.6826692695459617,0.7034797579804059,0.7152346970574118,0.7040128080770153,0.6678442573665956,0.6856814617340667,0.709909473616606,0.6815200833958531,0.7082157065617847,0.6931924403271892,0.6846607371889745,0.6763383637670367,0.6938721492922125,0.674126907500971,0.693077230892357,0.6986794717887155,0.7146858743497398,0.6858743497398959,0.6534613845538215,0.7102841136454582,0.6934773909563825,0.6810724289715886,0.6954781912765106,0.689875950380152,0.7078831532613046,0.7246898759503801,0.6978791516606643,0.6910764305722289,0.687875150060024,0.6938775510204082,0.7014805922368947,0.6886754701880752,0.7078831532613046,0.6794717887154862,0.6850740296118447,0.6630652260904362,0.671468587434974,0.7102841136454582,0.693077230892357,0.709483793517407,0.6862745098039216,0.7070828331332533,0.7202881152460985,0.7110844337735094,0.6718687474989996,0.6910764305722289,0.7154861944777912,0.6858743497398959,0.7142857142857143,0.6970788315326131,0.6902761104441777,0.6818727490996399,0.6978791516606643,0.6830732292917167
