name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.06,0.5,220,40,40,0.7,3675,12,1713061807.3968985,4766,220,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 3.1622776601683795, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.01}",0.7181982490297982,0.006435182662940515,0.7184522025771651,0.006353077946460153,0.7062696794060829,0.7245015291044489,0.7087026344309283,0.7344252104132502,0.7174205448100572,0.7207102173575762,0.7074330230926819,0.7126338765232646,0.728524459124336,0.7131212952341007,0.7232826028313205,0.7224401325327267,0.724249909653468,0.7196994213414781,0.7241215517871797,0.7167741129605306,0.7226226691457797,0.7170201100516613,0.7219124332152275,0.7151835812851214,0.7177724528862507,0.7044734762477857,0.7126159187843646,0.7186445164707352,0.7168497458521556,0.7295093867003078,0.716951708131059,0.7197753470142255,0.7204773243977783,0.7174195592433144,0.7161056775411262,0.7183226319378989,0.7203765393986724,0.7160068083415584,0.7148804027654941,0.7090456452255373,0.7266567753096661,0.7092127088253651,0.7251389725618407,0.7166453692555729,0.7060233742882829,0.7249026071321546,0.7096194186394965,0.734492058735391,0.7165118369793227,0.7207072220557387,0.7096194186394965,0.712616122265508,0.7290979922085705,0.7129157926281091,0.7240035960443512,0.7225052442313455,0.7237039256817501,0.7189091998801318,0.7243032664069523,0.717111177704525,0.7222055738687444,0.7177105184297273,0.7219059035061433,0.7168115073419239,0.7180101887923285,0.704225352112676,0.7138148037159125,0.7186095295175308,0.7174108480671262,0.7290979922085705,0.7162121666167216,0.7219059035061433,0.7216062331435421,0.7168115073419239,0.7159124962541205,0.7180101887923285,0.7222055738687444,0.7153131555289182,0.7153131555289182,0.7105184297273,0.7267006293077615,0.7090200779142942,0.7252022774947557,0.7165118369793227
Concrete Tool Wear,hamming,0.06,0.5,220,40,40,0.7,3675,12,1713061807.3968985,4766,220,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.6983037641037018,0.008233343077928069,0.6987264009589451,0.008383690129127295,0.6936541961451291,0.6956552594800601,0.6817312193053416,0.6984447112865455,0.6853814662688958,0.6927517018990802,0.7022678155136669,0.6894904391632366,0.7132537988202077,0.6952711945820139,0.699153738113051,0.7051158941154414,0.7051630833824634,0.7000798657404624,0.7021935918487644,0.7012923563793384,0.702094714727335,0.7092870901900846,0.6982384891924025,0.6979273967040296,0.7020171751662344,0.705274894506211,0.6907794751268742,0.6790752039880044,0.6982813751028001,0.686527877617943,0.6908609801972213,0.6981052966944986,0.6930804813129053,0.6984448768954231,0.7137599675602985,0.7126353511629141,0.7036698942687813,0.6889967595694424,0.7032151652462414,0.709825395099973,0.6963149647755018,0.6914707794895647,0.7090223508711686,0.6923442766385172,0.6937368894216362,0.6970332634102487,0.682349415642793,0.6991309559484566,0.684746778543602,0.693137548696434,0.7045250224752772,0.6895415043452202,0.715013485166317,0.6949355708720407,0.6994306263110578,0.7048246928378783,0.7054240335630806,0.6991309559484566,0.7024273299370692,0.7015283188492658,0.7024273299370692,0.7102187593646988,0.6985316152232545,0.6997302966736589,0.7027270002996704,0.7054240335630806,0.6916391968834282,0.6793527120167815,0.6994306263110578,0.6877434821696135,0.6907401857956248,0.6988312855858556,0.6940365597842373,0.6985316152232545,0.7141144740785136,0.7129157926281091,0.703925681750075,0.6886424932574169,0.7033263410248727,0.7099190890020977,0.6970332634102487,0.6910398561582259,0.7099190890020977,0.6919388672460294
Concrete Tool Wear,hamming,0.06,0.5,220,40,40,0.7,3675,12,1713061807.3968985,4766,220,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.6293624897434578,0.010272065486347917,0.635271201678154,0.009511359808790481,0.6281215824261908,0.6202030379528104,0.6019390224722371,0.641627316930601,0.6265522490870948,0.6438657557739259,0.6387771346289487,0.6463020453311583,0.6364870122370178,0.6294661286894122,0.637332598300744,0.6376469738024958,0.6277481883647651,0.6388968188500828,0.6193020250879427,0.6369381443129677,0.6196230137750399,0.6155980168371955,0.6468416225950201,0.616680492513217,0.6285941232043045,0.6333477407927974,0.6209482171240239,0.6311971121215171,0.6205800041857576,0.6316129354425942,0.6168378101952513,0.6460605873157726,0.6470010130859526,0.6242143665525929,0.6318594874682231,0.6246192348512793,0.6314750160371262,0.6333720934114732,0.6326337919994464,0.6123392170466494,0.6310412997186545,0.6219934075118024,0.6237341389447212,0.6210888127595023,0.6332034761762062,0.62631105783638,0.6116272100689242,0.6472879832184597,0.6317051243632005,0.6481869943062631,0.645789631405454,0.6508840275696733,0.6409949056038358,0.6362001798022175,0.6409949056038358,0.6433922685046449,0.6338028169014085,0.6421935870542403,0.6278094096493857,0.6406952352412346,0.6257117171111777,0.6215163320347618,0.6526820497452802,0.6242133652981721,0.6362001798022175,0.6373988612526221,0.6278094096493857,0.637099190890021,0.6260113874737788,0.6388972130656279,0.6224153431225652,0.6508840275696733,0.6526820497452802,0.6296074318249925,0.6362001798022175,0.6326041354510039,0.6379982019778244,0.6379982019778244,0.637099190890021,0.6203176505843572,0.63949655379083,0.6278094096493857,0.6296074318249925,0.6275097392867846
