name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 10.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.858186964263637,0.007858084290365384,0.858058058058058,0.007875371796962972,0.8555362235692252,0.8618438451353687,0.8605824512330549,0.8472928807681982,0.8518906132785595,0.8634258673032811,0.8615285182108628,0.8518627988604824,0.8705756325115598,0.8678267781303154,0.8612356326224592,0.8608777194580671,0.8639033099628207,0.8475461484672008,0.8560171274537041,0.8508910078246125,0.856347217518143,0.8549808787556076,0.8654463215373811,0.8633821741904885,0.8563967762888772,0.8517228483448752,0.8731470381444667,0.8377885550232756,0.849673342254993,0.8704946773884608,0.8620545501165612,0.864766738815654,0.8576692151948416,0.8604079264482728,0.8475412520056235,0.8659315402396665,0.8523144568800926,0.8499123194558953,0.8661988557931029,0.8462161321381015,0.8642183788374114,0.8665179714889663,0.8618027924796176,0.8497100564153315,0.8548548548548549,0.8613613613613613,0.8603603603603603,0.8468468468468469,0.8518518518518519,0.8633633633633634,0.8608608608608609,0.8513513513513513,0.8703703703703703,0.8673673673673674,0.8613613613613613,0.8608608608608609,0.8638638638638638,0.8468468468468469,0.8558558558558559,0.8503503503503503,0.8563563563563563,0.8543543543543544,0.8658658658658659,0.8633633633633634,0.8563563563563563,0.8518518518518519,0.8733733733733734,0.8383383383383384,0.8493493493493494,0.8703703703703703,0.8618618618618619,0.8648648648648649,0.8578578578578578,0.8603603603603603,0.8473473473473474,0.8658658658658659,0.8523523523523524,0.8498498498498499,0.8658658658658659,0.8463463463463463,0.8643643643643644,0.8663663663663663,0.8618618618618619,0.8498498498498499
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.8613329825092269,0.006905711941019754,0.8617242242242241,0.00685702810260871,0.8685055652727125,0.8762059835337518,0.8603544294991593,0.8632238488897069,0.8587831271201339,0.8601402032693369,0.8574859560895426,0.8691748702741385,0.8643714422805499,0.8589851864373496,0.8678454473670891,0.8605242093912725,0.863304120460278,0.8522026414993599,0.8605647786973094,0.8537902974061415,0.8497739783314319,0.8618501425499057,0.850783056939191,0.8673776522897046,0.8639416668975278,0.8610109812847128,0.8695980542119766,0.8561043486143545,0.8510524090417907,0.8806701749445324,0.8609159796177398,0.8550198934930083,0.867201310513383,0.8526177694430691,0.8552493755873601,0.8687239409401838,0.858619354300906,0.8531758462388838,0.8599404491234762,0.8555933174800283,0.8673107630735709,0.8683637975875419,0.8661538180737751,0.8568091123031895,0.8683683683683684,0.8758758758758759,0.8603603603603603,0.8638638638638638,0.8593593593593594,0.8603603603603603,0.8583583583583584,0.8693693693693694,0.8648648648648649,0.8588588588588588,0.8688688688688688,0.8613613613613613,0.8638638638638638,0.8518518518518519,0.8613613613613613,0.8533533533533534,0.8508508508508509,0.8613613613613613,0.8513513513513513,0.8678678678678678,0.8643643643643644,0.8613613613613613,0.8698698698698699,0.8573573573573574,0.8513513513513513,0.8808808808808809,0.8613613613613613,0.8553553553553553,0.8678678678678678,0.8528528528528528,0.8553553553553553,0.8693693693693694,0.8593593593593594,0.8538538538538538,0.8608608608608609,0.8558558558558559,0.8673673673673674,0.8683683683683684,0.8668668668668669,0.8573573573573574
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.8556795626077122,0.007798978593532185,0.8560560560560561,0.007678891311783535,0.8699921347109506,0.879742609711342,0.8560770882969253,0.8514506225087324,0.8422957553989199,0.852102306916858,0.8567912665463883,0.8610653798248246,0.8566855646498506,0.8554455765633557,0.8582953091485916,0.8570346567871115,0.8582559009857643,0.8492033233995558,0.8431226817912306,0.8586683361724323,0.85340787301468,0.8523446176263064,0.8359931787598387,0.8544809117600224,0.8586458052272495,0.8520452730115019,0.8613247330101257,0.8539722288093033,0.8537709098514846,0.8615207132242803,0.8595146704993133,0.860190166718748,0.8717434151320459,0.8448580442299075,0.8509984974002496,0.8547251209685355,0.8516464139864096,0.8526292616899794,0.8562093881188538,0.8449871934173309,0.8629089839057467,0.8630233869039133,0.8563864934629078,0.8536267101669175,0.8698698698698699,0.8793793793793794,0.8563563563563563,0.8523523523523524,0.8428428428428428,0.8523523523523524,0.8573573573573574,0.8613613613613613,0.8568568568568569,0.8558558558558559,0.8593593593593594,0.8573573573573574,0.8588588588588588,0.8493493493493494,0.8438438438438438,0.8583583583583584,0.8538538538538538,0.8523523523523524,0.8368368368368369,0.8548548548548549,0.8588588588588588,0.8523523523523524,0.8618618618618619,0.8548548548548549,0.8538538538538538,0.8618618618618619,0.8593593593593594,0.8603603603603603,0.8723723723723724,0.8453453453453453,0.8513513513513513,0.8553553553553553,0.8518518518518519,0.8528528528528528,0.8568568568568569,0.8453453453453453,0.8633633633633634,0.8633633633633634,0.8568568568568569,0.8543543543543544
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.8510373753093952,0.00864762837859122,0.8513138138138139,0.008698770332177917,0.8635504958090175,0.8602122286951057,0.8583980902388241,0.8624583830634546,0.8526763368685537,0.850309822762127,0.8582768748258935,0.8485650554870076,0.858098479843636,0.852545707145735,0.8411617455253859,0.8630487209351978,0.8540059903344664,0.8369287194080739,0.8421689021840253,0.8272414414119896,0.845068805928214,0.8510598333675231,0.8476617971182918,0.8572804778539765,0.8502236566875263,0.8409528719957934,0.8591988395157811,0.8612835686512001,0.8509421391793236,0.844226619597055,0.8554115787301205,0.8605519692033475,0.842107676991398,0.8405381419516674,0.8581861627796319,0.855816116209016,0.8478106777510263,0.8346485585959181,0.8421237878650327,0.8437921579969432,0.8576204342508397,0.8620913609148025,0.8520486640103129,0.8512021206925703,0.8628628628628628,0.8598598598598599,0.8588588588588588,0.8628628628628628,0.8533533533533534,0.8503503503503503,0.8588588588588588,0.8483483483483484,0.8583583583583584,0.8533533533533534,0.8423423423423423,0.8633633633633634,0.8543543543543544,0.8358358358358359,0.8428428428428428,0.8268268268268268,0.8453453453453453,0.8508508508508509,0.8483483483483484,0.8578578578578578,0.8503503503503503,0.8408408408408409,0.8598598598598599,0.8618618618618619,0.8508508508508509,0.8448448448448449,0.8553553553553553,0.8608608608608609,0.8428428428428428,0.8408408408408409,0.8583583583583584,0.8563563563563563,0.8478478478478478,0.8353353353353353,0.8423423423423423,0.8438438438438438,0.8578578578578578,0.8623623623623624,0.8528528528528528,0.8518518518518519
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.7054369969373779,0.012048438125322573,0.7110485485485485,0.011741718007412262,0.7066348774668479,0.7058008962608463,0.7054998039185415,0.7030717127980529,0.7033561684806579,0.7228025609134784,0.6958042425245125,0.6964792894256325,0.7059267287065096,0.7136901376974318,0.7154501078874204,0.7014869262662468,0.7148783430642767,0.6997629141353653,0.7225693937886476,0.6971561315637849,0.7082627410928813,0.6611816118528319,0.6939397235996528,0.718055981433456,0.7087265748914339,0.7006236734557226,0.699263410560799,0.6953511638943941,0.7192780807903961,0.7063572828865746,0.7088719520110267,0.687290932659056,0.6929257970409842,0.6940389934770838,0.7176185690387743,0.714367897147771,0.7001401733197179,0.6931405450253427,0.7122038604665405,0.7050360658758237,0.7236731781410412,0.7294361486095586,0.7116997830961932,0.7056255022298035,0.7107107107107107,0.7097097097097097,0.7117117117117117,0.7092092092092092,0.7092092092092092,0.7282282282282282,0.7007007007007007,0.7042042042042042,0.7107107107107107,0.7177177177177178,0.7207207207207207,0.7067067067067067,0.7202202202202203,0.7072072072072072,0.7272272272272272,0.7007007007007007,0.7152152152152152,0.6676676676676677,0.6976976976976977,0.7232232232232232,0.7137137137137137,0.7072072072072072,0.7032032032032032,0.7017017017017017,0.7262262262262262,0.7127127127127127,0.7137137137137137,0.6936936936936937,0.7002002002002002,0.6996996996996997,0.7222222222222222,0.7192192192192193,0.7062062062062062,0.7007007007007007,0.7192192192192193,0.7122122122122122,0.7282282282282282,0.7342342342342343,0.7152152152152152,0.7137137137137137
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.7003868863428642,0.01564555709055966,0.7071946946946948,0.0148634692539733,0.6874955884613764,0.7008320246804643,0.6955144785829933,0.7011821548766727,0.6938349821248503,0.731153352502715,0.6871011198786308,0.6772596667443528,0.7049370037777202,0.7050562149238404,0.7189088738404966,0.6993199678550521,0.6991573710352467,0.6910475516521583,0.7174497249198651,0.6764542904493345,0.6998753898526783,0.6506160855289557,0.6889060255269627,0.7180776424535839,0.6882083065702326,0.6879078104205298,0.7223296191985106,0.704126884323936,0.7005940511739345,0.7081729737212644,0.7239653310933587,0.6907552051915821,0.7042386931960124,0.711495200928911,0.7162603638028385,0.7081824215549074,0.6957546169413714,0.6929866611363913,0.7019736572904597,0.6789596052600367,0.7128710653603392,0.7150323783795395,0.7230745681268739,0.6844065303755854,0.6946946946946947,0.7047047047047047,0.7042042042042042,0.7077077077077077,0.7007007007007007,0.7377377377377378,0.6921921921921922,0.6866866866866866,0.7112112112112112,0.7117117117117117,0.7247247247247247,0.7057057057057057,0.7042042042042042,0.6996996996996997,0.7217217217217218,0.6826826826826827,0.7092092092092092,0.6591591591591591,0.6936936936936937,0.7247247247247247,0.6946946946946947,0.6946946946946947,0.7267267267267268,0.7112112112112112,0.7102102102102102,0.7147147147147147,0.7292292292292293,0.6986986986986987,0.7107107107107107,0.7167167167167167,0.7222222222222222,0.7152152152152152,0.7012012012012012,0.7022022022022022,0.7097097097097097,0.6896896896896897,0.7182182182182182,0.7227227227227228,0.7272272272272272,0.6946946946946947
Concrete Tool Wear,hamming,0.1,0.5,1470,40,40,0.7,14700,3,1710063372.5670931,2854,1470,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6854919627260332,0.021374712273075188,0.6939064064064064,0.01946486518891586,0.6756779142413359,0.6813192971705645,0.6781013830477436,0.6842242986728523,0.6838606342175396,0.7140490999980219,0.6664429166112797,0.6593715932351079,0.6935503229878464,0.7046275737827891,0.7236074610239305,0.7013504600756303,0.688218390102044,0.6565683818240097,0.710161482845933,0.6676223629457154,0.6841648486454645,0.5979084486251576,0.6857580091990009,0.7047193645516104,0.6721211338643354,0.6859167553898526,0.7138400789075714,0.6914068518189703,0.6823749425096826,0.6802516778450135,0.6914234678925971,0.6769404948578074,0.6949155031506579,0.6914370730825555,0.7056341437330421,0.6889213543858639,0.6940957067067636,0.6653630694198015,0.6834280396274046,0.6598601866357483,0.7166268447606629,0.6946839183707131,0.6985570440453438,0.6705759782333661,0.6841841841841841,0.6866866866866866,0.6886886886886887,0.6921921921921922,0.6911911911911912,0.7222222222222222,0.6731731731731732,0.6736736736736737,0.7012012012012012,0.7117117117117117,0.7302302302302303,0.7067067067067067,0.6941941941941941,0.6686686686686687,0.7152152152152152,0.6741741741741741,0.6956956956956957,0.6131131131131131,0.6916916916916916,0.7107107107107107,0.6806806806806807,0.6931931931931932,0.7192192192192193,0.6991991991991992,0.6931931931931932,0.6896896896896897,0.6986986986986987,0.6851851851851852,0.7037037037037037,0.6966966966966966,0.7132132132132132,0.6981981981981982,0.7002002002002002,0.6781781781781782,0.6931931931931932,0.6761761761761762,0.7222222222222222,0.7037037037037037,0.7037037037037037,0.6826826826826827
