name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"{'rbf_svm__C': 3.1622776601683795, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.001}",0.8286047919484879,0.007281956533418135,0.8289015606242497,0.0073424601293248576,0.8274808426969541,0.8159455242097913,0.8355735062719171,0.8277517664143946,0.825768979703521,0.8264110416657435,0.829544157244237,0.8224526022805559,0.8226581665955681,0.8236053118073664,0.8303410038851237,0.8349730170187776,0.8307513347520893,0.8226301017092416,0.8024178168673712,0.829271239085079,0.8347142017753102,0.8304833347342568,0.817598516628714,0.818565237663775,0.8334039830791123,0.8350398376022876,0.8191379284747385,0.8270234542257827,0.8298826480702974,0.8294394365130451,0.8241850979041677,0.8305728646724564,0.8443322215772868,0.8350340265642008,0.8318402731593846,0.8317176096458118,0.8361192467966813,0.8297787204318446,0.8312551520113902,0.8295799107856672,0.8323523077690028,0.8296357682378459,0.8417335969051661,0.8331898905035603,0.8277310924369747,0.8166266506602641,0.8358343337334934,0.828031212484994,0.8262304921968787,0.8268307322929171,0.8304321728691476,0.8229291716686674,0.8235294117647058,0.8238295318127251,0.8307322929171669,0.8352340936374549,0.8307322929171669,0.8220288115246098,0.8025210084033614,0.8289315726290516,0.8352340936374549,0.831032412965186,0.8178271308523409,0.8184273709483794,0.8334333733493398,0.8358343337334934,0.819327731092437,0.8268307322929171,0.8304321728691476,0.8301320528211285,0.8247298919567827,0.8313325330132053,0.8448379351740696,0.8349339735894358,0.8328331332533013,0.8319327731092437,0.8364345738295318,0.8301320528211285,0.8313325330132053,0.82953181272509,0.8319327731092437,0.82953181272509,0.842436974789916,0.8334333733493398
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.8205111233887799,0.00785635916392215,0.820985894357743,0.007790409901196796,0.8313158474721644,0.8034049448462093,0.8284952550039154,0.8218136284955797,0.8197074179938654,0.8254248591784753,0.8277828487499189,0.8179170134581448,0.8189952748217548,0.8125967208503663,0.8175721625825881,0.8216588284156336,0.8271625534888208,0.8137715668653523,0.8079299029217575,0.8205403057217969,0.822759501110879,0.8228433528798078,0.8206004307286352,0.8074376191508769,0.8272097937192959,0.8187473789728911,0.823442927463207,0.816480311355161,0.8193961213232276,0.8238211007439481,0.8114880467930266,0.8272396368346578,0.836504124114036,0.8207891030531614,0.8186570182489631,0.8245031112650514,0.8124112059338363,0.8057912018861869,0.843375597439665,0.8192295559935258,0.8246928880949321,0.8162909626932556,0.8141413882351042,0.8265034266515157,0.8316326530612245,0.8040216086434574,0.8286314525810324,0.8223289315726291,0.8199279711884754,0.8259303721488596,0.8289315726290516,0.8187274909963985,0.8202280912364946,0.8124249699879952,0.8181272509003601,0.8220288115246098,0.8277310924369747,0.8139255702280912,0.8079231692677071,0.8205282112845138,0.8235294117647058,0.8235294117647058,0.8211284513805522,0.8085234093637454,0.8274309723889556,0.8196278511404562,0.8238295318127251,0.8169267707082833,0.8205282112845138,0.8244297719087635,0.8124249699879952,0.8274309723889556,0.8370348139255702,0.8214285714285714,0.8196278511404562,0.8247298919567827,0.8130252100840336,0.806422569027611,0.8433373349339736,0.8196278511404562,0.825030012004802,0.8157262905162065,0.8148259303721489,0.8262304921968787
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass2,None,0.8211810716142445,0.007542099906267336,0.8216161464585834,0.007425374999507807,0.8145788245361797,0.801859484870279,0.8337595459089627,0.8249805297205525,0.8315118993367213,0.8211872021285874,0.8214194917965374,0.8300920766452754,0.8116624169756133,0.8194150128376366,0.804695247223807,0.8299598510241545,0.8286258141060495,0.824542715776858,0.809848137554698,0.8160584272633509,0.8281744231550222,0.8217675547697719,0.8191476403299552,0.817098719391316,0.833960026333702,0.8168219525572468,0.8131530765084692,0.8236758542861997,0.8165626712140807,0.8236228386229367,0.8151844323512742,0.8219260751616231,0.825435087788029,0.8225214691738904,0.8247140777064135,0.8237514507691994,0.8169908215207154,0.8054130369741138,0.8284125031561157,0.8284162462059065,0.8253920087093238,0.8244082453525686,0.8243114610787071,0.8221845137479304,0.8148259303721489,0.8025210084033614,0.8337334933973589,0.825030012004802,0.8319327731092437,0.8217286914765907,0.8220288115246098,0.8301320528211285,0.8127250900360145,0.8196278511404562,0.8061224489795918,0.8304321728691476,0.8292316926770709,0.8244297719087635,0.8097238895558223,0.8160264105642256,0.8289315726290516,0.8226290516206483,0.819327731092437,0.8181272509003601,0.8343337334933973,0.8175270108043218,0.8133253301320528,0.8238295318127251,0.8178271308523409,0.8238295318127251,0.8160264105642256,0.8223289315726291,0.8262304921968787,0.8229291716686674,0.8253301320528211,0.8238295318127251,0.8175270108043218,0.8058223289315727,0.8283313325330132,0.8286314525810324,0.8259303721488596,0.8244297719087635,0.8253301320528211,0.8220288115246098
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass3,None,0.821905918002017,0.006365700251179272,0.8222238895558224,0.00634686495133914,0.8283468286660257,0.8027034400777099,0.8301511656612574,0.8244948803076263,0.8281774040084668,0.8203835072607241,0.8181262930448051,0.8199121897851276,0.8233174023314049,0.8254105698812686,0.8129516552487788,0.8204927194916071,0.8212861508369759,0.8221576893072413,0.8126687675932152,0.8284643454094418,0.8279413278697273,0.8255696008107348,0.8163601220200137,0.8160223377433953,0.8250637884097066,0.820106860011569,0.812431963366021,0.8192607254603642,0.817598053101524,0.8281400354938832,0.8273124897748686,0.8285529657348746,0.8305351298907014,0.8211654748421965,0.8160486733291039,0.8296134900033758,0.8266942595585461,0.8079826532444807,0.83042892082651,0.8229945080712101,0.8230924115601347,0.8259368319182238,0.8179770369686336,0.8203620511591985,0.8289315726290516,0.8028211284513805,0.8304321728691476,0.825030012004802,0.828031212484994,0.820828331332533,0.8187274909963985,0.8202280912364946,0.8244297719087635,0.8256302521008403,0.8133253301320528,0.820828331332533,0.8211284513805522,0.8217286914765907,0.8127250900360145,0.8283313325330132,0.8286314525810324,0.8262304921968787,0.8169267707082833,0.8163265306122449,0.8253301320528211,0.8205282112845138,0.8127250900360145,0.8196278511404562,0.8181272509003601,0.8283313325330132,0.828031212484994,0.8289315726290516,0.8304321728691476,0.820828331332533,0.8169267707082833,0.8301320528211285,0.8271308523409364,0.8088235294117647,0.8307322929171669,0.8235294117647058,0.8229291716686674,0.8262304921968787,0.8184273709483794,0.8199279711884754
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.6790854153702641,0.010043008176756981,0.6856692677070828,0.009348522713153899,0.6811388840704823,0.6803015434672215,0.6867318897852533,0.6891289948573576,0.6798364835298963,0.6788546857686685,0.6617003521051757,0.6782868810599645,0.6870416033446096,0.682281794293707,0.6916778864699736,0.6935963731308897,0.6657344201799412,0.6667733058813384,0.6956695128490163,0.6700003855483011,0.6789963705849583,0.6837692469388753,0.6698569759794251,0.6850897001230057,0.6908836021502079,0.6941260750840907,0.6867699419876564,0.6915445626047346,0.684047292094418,0.6562321051449734,0.6711238660447604,0.6762277429758298,0.6724540078472184,0.6799709963047111,0.6795375182731015,0.6818238115709524,0.6830621397021918,0.6755722428648582,0.6557838773750934,0.6810955511811857,0.6796664832057351,0.6821921963499958,0.677027284555094,0.6578080275256978,0.6869747899159664,0.6875750300120048,0.6914765906362546,0.6956782713085234,0.687875150060024,0.6848739495798319,0.6701680672268907,0.6848739495798319,0.6947779111644657,0.6884753901560624,0.6968787515006002,0.698079231692677,0.671968787515006,0.6716686674669868,0.7007803121248499,0.6785714285714286,0.6845738295318127,0.6905762304921969,0.6782713085234093,0.6923769507803121,0.6953781512605042,0.7001800720288115,0.6944777911164466,0.6956782713085234,0.6905762304921969,0.6641656662665066,0.6761704681872749,0.6845738295318127,0.6797719087635054,0.6854741896758704,0.6872749099639855,0.6902761104441777,0.6902761104441777,0.6818727490996399,0.6644657863145258,0.6857743097238895,0.6854741896758704,0.6872749099639855,0.6839735894357744,0.6671668667466987
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,K10N,None,0.6766622152619709,0.01107309862922152,0.6847088835534214,0.01050569145669423,0.67500155326598,0.6739246953310193,0.6729630722308109,0.6850774492213879,0.6755479229059244,0.6796492337869902,0.6620476886719566,0.6719040723747458,0.6837574208273716,0.6705797537387749,0.6917461157122687,0.6804456617388573,0.6781918075620043,0.6543187754763681,0.6868736117729243,0.6691905412905692,0.6575273582336263,0.6780482481350254,0.6648326869729781,0.6883338691323528,0.685395868513646,0.6967375966401664,0.6935414362112408,0.6927417598606195,0.6785101931175731,0.6621587711632858,0.6801340586317196,0.6860639785077146,0.6727436935777096,0.6701986835876056,0.6878353598272117,0.6892806515471656,0.6825209513829398,0.6815245294060244,0.6542767967133706,0.6759974029064262,0.6776441850196608,0.6758818302536551,0.6726131429856358,0.6507261822435277,0.6821728691476591,0.6824729891956782,0.6794717887154862,0.6929771908763506,0.6845738295318127,0.6884753901560624,0.6716686674669868,0.6809723889555822,0.6923769507803121,0.6785714285714286,0.6977791116446579,0.6869747899159664,0.6860744297719088,0.6605642256902761,0.6929771908763506,0.679171668667467,0.6653661464585834,0.6881752701080432,0.6758703481392557,0.6977791116446579,0.6926770708283313,0.7034813925570228,0.7019807923169268,0.6974789915966386,0.6869747899159664,0.6698679471788715,0.6866746698679472,0.6944777911164466,0.6803721488595438,0.6779711884753902,0.6962785114045619,0.698079231692677,0.6911764705882353,0.68937575030012,0.6647659063625451,0.6815726290516206,0.6839735894357744,0.6821728691476591,0.6809723889555822,0.6635654261704682
Concrete Tool Wear,hamming,0.06,0.5,1323,40,40,0.7,22050,2,1710109910.6947217,4759,1323,FFT_Mag,FreqControl2,FeatureScaler2,K15N,None,0.6661074437119725,0.013238191082867405,0.6753376350540216,0.01249081603318464,0.6693981639029393,0.6767761233415909,0.6630224894869509,0.6739465406977917,0.6652087247558836,0.6637643737008725,0.638398791399769,0.6520884319378081,0.6698757910694804,0.6616703031544439,0.6831984935050076,0.6711174755902377,0.6703297116203615,0.638741784134126,0.6747584297196538,0.6548799120988943,0.6499826368275169,0.6704611585534721,0.6571681553188445,0.6740048473413719,0.6715396820080697,0.6919782022895866,0.6900306430992854,0.6823217355950827,0.6639244367108049,0.6494513283682618,0.6773809043969762,0.673830105864472,0.6571588884853724,0.6614856114880631,0.6779119016824314,0.6869585090055598,0.6639133232203619,0.6751025246731036,0.6476382456107751,0.669135672030417,0.6579331595801999,0.6727987802869767,0.6571415542875619,0.6378702016385199,0.6761704681872749,0.6854741896758704,0.6707683073229291,0.6845738295318127,0.6743697478991597,0.673469387755102,0.6500600240096038,0.6623649459783914,0.6818727490996399,0.6701680672268907,0.6896758703481393,0.6779711884753902,0.6785714285714286,0.6461584633853541,0.6812725090036015,0.6665666266506602,0.6584633853541416,0.6815726290516206,0.6707683073229291,0.6854741896758704,0.680672268907563,0.6998799519807923,0.6998799519807923,0.687875150060024,0.6743697478991597,0.6584633853541416,0.6842737094837935,0.6836734693877551,0.6659663865546218,0.6707683073229291,0.686374549819928,0.6959783913565426,0.6755702280912365,0.6833733493397359,0.6587635054021609,0.6758703481392557,0.6662665066026411,0.6800720288115246,0.6671668667466987,0.6524609843937575
