name,window_shape,window_duration,window_overlap,window_len,number_parallel_jobs,number_cross_validations,my_test_size,audio_fs,downsample_factor,load_date_time,num_samples,sample_lens,freq1,freq2,stand2,classifier,params,mean_score,std_dev,acc,acc_dev,f1 0,f1 1,f1 2,f1 3,f1 4,f1 5,f1 6,f1 7,f1 8,f1 9,f1 10,f1 11,f1 12,f1 13,f1 14,f1 15,f1 16,f1 17,f1 18,f1 19,f1 20,f1 21,f1 22,f1 23,f1 24,f1 25,f1 26,f1 27,f1 28,f1 29,f1 30,f1 31,f1 32,f1 33,f1 34,f1 35,f1 36,f1 37,f1 38,f1 39,acc 0,acc 1,acc 2,acc 3,acc 4,acc 5,acc 6,acc 7,acc 8,acc 9,acc 10,acc 11,acc 12,acc 13,acc 14,acc 15,acc 16,acc 17,acc 18,acc 19,acc 20,acc 21,acc 22,acc 23,acc 24,acc 25,acc 26,acc 27,acc 28,acc 29,acc 30,acc 31,acc 32,acc 33,acc 34,acc 35,acc 36,acc 37,acc 38,acc 39
Concrete Tool Wear,hamming,0.2,0.5,4410,40,40,0.7,22050,2,1713038523.4706333,1424,4410,FFT_Mag,FreqControl2,FeatureScaler2,rbf_svm,"[""{'rbf_svm__C': 100.0, 'rbf_svm__class_weight': 'balanced', 'rbf_svm__gamma': 0.0001}""]",0.9129451880254387,0.010966547571521917,0.9132146439317953,0.010994249783777612,0.8981223647242408,0.9283645834310388,0.9023543887728676,0.9188542419804353,0.9195186814160197,0.9102941147073346,0.9286989242799389,0.9189229636322133,0.9148083596691355,0.9102530635210373,0.8936485393335576,0.9021309542861008,0.9177663309859733,0.9181896820163641,0.9176437758090943,0.9160633991399952,0.9119763474186602,0.9104973085179626,0.8963683642645394,0.8978619566091838,0.9026403914651113,0.8861809740525587,0.9221336061820727,0.9277596076775912,0.9194915696816901,0.9188429803214154,0.9149603663638993,0.9122755622778174,0.8968979187551605,0.9148922228291498,0.9276954647903238,0.9275424379734347,0.9111250068613913,0.9276212470930257,0.9036120831615321,0.9029933984868741,0.9015889703066887,0.9287832626524333,0.9220696141482324,0.9163624914214527,0.8976930792377131,0.9287863590772317,0.9027081243731193,0.9187562688064193,0.9197592778335005,0.9107321965897693,0.9287863590772317,0.9197592778335005,0.9147442326980942,0.9107321965897693,0.8936810431293881,0.9027081243731193,0.917753259779338,0.9187562688064193,0.917753259779338,0.9167502507522568,0.9127382146439318,0.9107321965897693,0.8966900702106319,0.8986960882647944,0.9027081243731193,0.8866599799398195,0.9227683049147443,0.9277833500501504,0.9197592778335005,0.9197592778335005,0.9147442326980942,0.9127382146439318,0.8966900702106319,0.9147442326980942,0.9277833500501504,0.9277833500501504,0.9117352056168505,0.9277833500501504,0.9037111334002006,0.9027081243731193,0.9017051153460381,0.9287863590772317,0.9227683049147443,0.9167502507522568
Concrete Tool Wear,hamming,0.2,0.5,4410,40,40,0.7,22050,2,1713038523.4706333,1424,4410,FFT_Mag,FreqControl2,FeatureScaler2,MLPClass1,None,0.8900136023726193,0.015291428197409746,0.8902958876629888,0.015422690770716362,0.8757465944754045,0.9206463220780607,0.8859698547289224,0.8875610059215707,0.87593119235455,0.8924853717540787,0.8975185474052892,0.8740483631091548,0.8974860748945425,0.8793447757341735,0.8786894431572092,0.88663258095928,0.9014553268918535,0.908927284981262,0.8913882332356579,0.879091299940041,0.8897969160099674,0.8794431288648327,0.8614296465151208,0.8655204423897084,0.8873486707009032,0.8768571308669507,0.9016789314459079,0.8846063725695541,0.8913501986695245,0.9220830467956905,0.8900040228986955,0.8894921341427966,0.8722085602261439,0.8695020883612763,0.9146447991807419,0.916356752692093,0.8693871505644162,0.90113074403417,0.89188671007055,0.8874078907883058,0.8835738967711398,0.8966747623979984,0.9210953535989094,0.9041424727283182,0.8756268806419257,0.921765295887663,0.8866599799398195,0.8876629889669007,0.876629889669007,0.892678034102307,0.8976930792377131,0.8756268806419257,0.8976930792377131,0.8796389167502507,0.8786359077231695,0.8866599799398195,0.9017051153460381,0.9097291875626881,0.8916750250752257,0.8796389167502507,0.8906720160481444,0.8796389167502507,0.8615847542627884,0.8655967903711134,0.8876629889669007,0.876629889669007,0.9017051153460381,0.8846539618856569,0.8916750250752257,0.9227683049147443,0.8896690070210632,0.8896690070210632,0.8716148445336008,0.8696088264794383,0.9147442326980942,0.9167502507522568,0.8696088264794383,0.9017051153460381,0.8916750250752257,0.8876629889669007,0.8836509528585758,0.8966900702106319,0.921765295887663,0.9047141424272819
Concrete Tool Wear,hamming,0.2,0.5,4410,40,40,0.7,22050,2,1713038523.4706333,1424,4410,FFT_Mag,FreqControl2,FeatureScaler2,K5N,None,0.6812334122809389,0.023487918608560227,0.6905967903711133,0.021135886750286756,0.6377356576361956,0.7174812045830982,0.6970550269985298,0.6431246754097427,0.6928335788736187,0.6882405294345931,0.6788283848687563,0.6894772972086133,0.6843571635250996,0.7164805943726148,0.6397864250805427,0.6675028811128106,0.6925633181674312,0.7222395184723952,0.6989538011915194,0.6639426647258758,0.7096675018091158,0.6792359845447256,0.6702671329509444,0.6776781588451047,0.6897002896460772,0.6500916618104119,0.6897090593419755,0.6841534329028844,0.7130289990468669,0.7180696363540279,0.6588314825368533,0.6954138859009987,0.6794961009980489,0.6440644396776002,0.6881223325205914,0.7147119318910026,0.6744621652160662,0.6947752949785971,0.6333507074967931,0.6695852581030198,0.6632046876685637,0.6594166327499661,0.6900719117797413,0.6716250808061442,0.6469408224674023,0.7221664994984955,0.7031093279839519,0.6539618856569709,0.6990972918756269,0.7001003009027081,0.6890672016048145,0.7011033099297894,0.6920762286860582,0.7211634904714143,0.6559679037111334,0.679037111334002,0.6980942828485457,0.728184553660983,0.7051153460381143,0.6760280842527583,0.7171514543630892,0.691073219658977,0.6820461384152458,0.6820461384152458,0.6990972918756269,0.6559679037111334,0.6960882647943831,0.6940822467402207,0.720160481444333,0.724172517552658,0.6710130391173521,0.7071213640922769,0.6890672016048145,0.6579739217652959,0.6970912738214644,0.7221664994984955,0.679037111334002,0.7021063189568706,0.6639919759277834,0.6760280842527583,0.6700100300902708,0.6720160481444333,0.7001003009027081,0.683049147442327
